S.no,HS_ID,Status,Date,Diff.
2675,A333,Final Delivery,27-May-2024,1
2676,A365,1st Cut Delivery,4-Jun-2024,1
2677,A201,Confirmation for Final Delivery,28-May-2024,1
2678,A201,Final Delivery,28-May-2024,1
2679,A235,Final Delivery,28-May-2024,1
2680,A363,1st Cut Delivery,28-May-2024,1
2681,A240,Final Delivery with Watermark,28-May-2024,1
2682,A326,Confirmation for Final Delivery,24-May-2024,1
2683,A348,Confirmation for Final Delivery,24-May-2024,1
2684,A326,Final Delivery,28-May-2024,1
2685,A348,Final Delivery,28-May-2024,1
2686,A361,Confirmation for Final Delivery,28-May-2024,1
2687,A361,Final Delivery,28-May-2024,1
2688,A303,Deemed Consumed,29-May-2024,1
2689,A295,1st Rework Received,6-May-2024,1
2690,A295,1st Rework Approval/Clarification,28-May-2024,1
2691,A295,1st Rework Start,29-May-2024,1
2692,A349,Photoshoot End,22-May-2024,1
2693,A356,Partial Data Received,27-May-2024,1
2694,A356,Project Start Date,28-May-2024,1
2695,A349,Final Delivery,29-May-2024,1
2696,A371,Project Start Date,29-May-2024,1
2697,A377,Sales Confirmation,29-May-2024,1
2698,A377,Purchase Date,1-Apr-2024,1
2699,A193,Nth Confirmation,29-May-2024,1
2700,A358,Final Data Received,30-May-2024,1
2701,A358,Project Start Date,31-May-2024,1
2702,A378,Sales Confirmation,28-May-2024,1
2703,A378,Purchase Date,29-May-2024,1
2704,A378,Final Data Received,30-May-2024,1
2705,A378,Project Start Date,31-May-2024,1
2706,A372,1st Cut Delivery,31-May-2024,1
2707,A300,1st Rework Received,29-May-2024,1
2708,A300,1st Rework Start,30-May-2024,1
2709,A300,1st Rework End,31-May-2024,1
2710,A363,Confirmation for Final Delivery,30-May-2024,1
2711,A363,Final Delivery,31-May-2024,1
2712,A252,1st Tower Modeling Rework Received,14-May-2024,1
2713,A252,1st Tower Modeling Rework Start,21-May-2024,1
2714,A252,1st Tower Modeling Rework End,24-May-2024,1
2715,A351,2nd Rework Received,31-May-2024,1
2716,A352,1st Cut Delivery,9-May-2024,1
2717,A359,Confirmation for Final Delivery,4-Jun-2024,1
2718,A359,Final Delivery,4-Jun-2024,1
2719,A257,Confirmation for Final Delivery,3-Jun-2024,1
2720,A257,Final Delivery,3-Jun-2024,1
2721,A104,Confirmation for Final Delivery,3-Jun-2024,1
2722,A104,Final Delivery,3-Jun-2024,1
2723,A352,1st Rework Received,30-May-2024,1
2724,A352,1st Rework Start,31-May-2024,1
2725,A352,1st Rework End,3-Jun-2024,1
2726,A369,1st Cut Delivery,3-Jun-2024,1
2727,A369,Confirmation for Final Delivery,4-Jun-2024,1
2728,A369,Final Delivery,4-Jun-2024,1
2729,A370,Final Data Received,1-Jun-2024,1
2730,A370,Project Start Date,1-Jun-2024,1
2731,A370,1st Cut Delivery,3-Jun-2024,1
2732,A370,Confirmation for Final Delivery,3-Jun-2024,1
2733,A370,Final Delivery,4-Jun-2024,1
2734,A368,Final Data Received,1-Jun-2024,1
2735,,,,1
2736,A379,Sales Confirmation,1-Jun-2024,1
2737,A379,Purchase Date,17-May-2024,1
2738,A379,Final Data Received,1-Jun-2024,1
2739,A379,Project Start Date,1-Jun-2024,1
2740,A379,1st Cut Delivery,3-Jun-2024,1
2741,A379,Confirmation for Final Delivery,4-Jun-2024,1
2742,A379,Final Delivery,4-Jun-2024,1
2743,A368,1st Cut Delivery,3-Jun-2024,1
2744,A368,Confirmation for Final Delivery,4-Jun-2024,1
2745,A368,Final Delivery,4-Jun-2024,1
2746,A374,Project Start Date,4-Jun-2024,1
2747,A261,1st Rework Received,30-May-2024,1
2748,A261,1st Rework Start,31-May-2024,1
2749,A261,1st Rework End,5-Jun-2024,1
2750,A365,Confirmation for Final Delivery,5-Jun-2024,1
2751,A365,Final Delivery,5-Jun-2024,1
2752,A351,2nd Rework Approval/Clarification,5-Jun-2024,1
2753,A351,2nd Rework End,5-Jun-2024,1
2754,A373,Photoshoot End,31-May-2024,1
2755,A300,Confirmation for Final Delivery,5-Jun-2024,1
2756,A300,Final Delivery,6-Jun-2024,1
2757,A380,Purchase Date,1-Jun-2024,1
2758,A380,Sales Confirmation,6-Jun-2024,1
2759,A381,Sales Confirmation,6-Jun-2024,1
2760,A382,Sales Confirmation,6-Jun-2024,1
2761,A381,Purchase Date,5-Jun-2024,1
2762,A382,Purchase Date,5-Jun-2024,1
2763,A383,Sales Confirmation,7-Jun-2024,1
2764,A384,Sales Confirmation,7-Jun-2024,1
2765,A383,Purchase Date,10-Jan-2024,1
2766,A384,Purchase Date,10-Jan-2024,1
2767,A373,Final Delivery,7-Jun-2024,1
2768,A385,Purchase Date,5-Jan-2024,1
2769,A385,Sales Confirmation,7-Jun-2024,1
2770,A386,Sales Confirmation,7-Jun-2024,1
2771,A386,Purchase Date,7-Jun-2024,1
2772,A375,Final Data Received,6-Jun-2024,1
2773,A375,Project Start Date,7-Jun-2024,1
2774,A387,Purchase Date,31-May-2024,1
2775,A387,Sales Confirmation,6-Jun-2024,1
2776,A378,1st Cut Delivery,10-Jun-2024,1
2777,A295,1st Rework End,10-Jun-2024,1
2778,A140,Deemed Consumed,27-May-2024,1
2779,A311,1st Rework Received,7-Jun-2024,1
2780,A311,1st Rework Approval/Clarification,10-Jun-2024,1
2781,A311,1st Rework Start,10-Jun-2024,1
2782,A312,Project Start Date,10-Jun-2024,1
2783,A351,Confirmation for Final Delivery,10-Jun-2024,1
2784,A351,Final Delivery,10-Jun-2024,1
2785,A193,Final Delivery with Watermark,10-Jun-2024,1
2786,A388,Purchase Date,10-Jun-2024,1
2787,A388,Sales Confirmation,10-Jun-2024,1
2788,A282,Deemed Consumed,20-May-2024,1
2789,A371,1st Cut Delivery,11-Jun-2024,1
2790,A375,Tower Modeling Start,7-Jun-2024,1
2791,A375,Tower Modeling End,12-Jun-2024,1
2792,A371,Confirmation for Final Delivery,11-Jun-2024,1
2793,A371,Final Delivery,12-Jun-2024,1
2794,A240,Confirmation for Final Delivery,12-Jun-2024,1
2795,A240,Final Delivery,12-Jun-2024,1
2796,A353,Sales Confirmation,13-Jun-2024,1
2797,A353,Purchase Date,31-Dec-2022,1
2798,A353,Final Data Received,13-Jun-2024,1
2799,A353,Project Start Date,13-Jun-2024,1
2800,A353,Photoshoot Start,13-Jun-2024,1
2801,A353,Photoshoot End,13-Jun-2024,1
2802,A358,1st Cut Delivery,13-Jun-2024,1
2803,A311,1st Rework End,13-Jun-2024,1
2804,A346,1st Rework Received,11-Jun-2024,1
2805,A346,1st Rework Approval/Clarification,12-Jun-2024,1
2806,A346,1st Rework Start,12-Jun-2024,1
2807,A346,1st Rework End,13-Jun-2024,1
2808,A385,Photoshoot Start,15-Jun-2024,1
2809,A385,Photoshoot End,15-Jun-2024,1
2810,A374,1st Cut Delivery,14-Jun-2024,1
2811,A346,Confirmation for Final Delivery,14-Jun-2024,1
2812,A346,Final Delivery,14-Jun-2024,1
2813,A345,1st Rework Received,14-Jun-2024,1
2814,A345,1st Rework Approval/Clarification,14-Jun-2024,1
2815,A345,1st Rework Start,17-Jun-2024,1
2816,A311,2nd Rework Received,14-Jun-2024,1
2817,A311,2nd Rework Approval/Clarification,17-Jun-2024,1
2818,A311,2nd Rework Start,17-Jun-2024,1
2819,A77,Nth Delivery,16-Jun-2024,1
2820,A77,Nth Confirmation,17-Jun-2024,1
2821,A345,1st Rework End,17-Jun-2024,1
2822,A385,Final Delivery,17-Jun-2024,1
2823,A328,Project Start Date,17-Jun-2024,1
2824,A383,Final Data Received,12-Jun-2024,1
2825,A384,Final Data Received,12-Jun-2024,1
2826,A383,Project Start Date,12-Jun-2024,1
2827,A384,Project Start Date,12-Jun-2024,1
2828,A383,Photoshoot Start,12-Jun-2024,1
2829,A384,Photoshoot Start,12-Jun-2024,1
2830,A383,Photoshoot End,12-Jun-2024,1
2831,A384,Photoshoot End,12-Jun-2024,1
2832,A383,Final Delivery,18-Jun-2024,1
2833,A384,Final Delivery,18-Jun-2024,1
2834,A353,Final Delivery,18-Jun-2024,1
2835,A374,Confirmation for Final Delivery,18-Jun-2024,1
2836,A374,Final Delivery,19-Jun-2024,1
2837,A389,Purchase Date,19-Jun-2024,1
2838,A390,Purchase Date,19-Jun-2024,1
2839,A391,Purchase Date,19-Jun-2024,1
2840,A389,Sales Confirmation,19-Jun-2024,1
2841,A390,Sales Confirmation,19-Jun-2024,1
2842,A391,Sales Confirmation,19-Jun-2024,1
2843,A311,Confirmation for Final Delivery,19-Jun-2024,1
2844,A311,Final Delivery,20-Jun-2024,1
2845,A376,Project Start Date,20-Jun-2024,1
2846,A78,3rd Rework Start,17-Jun-2024,1
2847,A78,3rd Rework End,20-Jun-2024,1
2848,A387,Project Start Date,21-Jun-2024,1
2849,A62,1st Rework Received,10-Jun-2024,1
2850,A62,1st Rework Approval/Clarification,14-Jun-2024,1
2851,A62,1st Rework Start,17-Jun-2024,1
2852,A62,1st Rework End,19-Jun-2024,1
2853,A345,Confirmation for Final Delivery,21-Jun-2024,1
2854,A345,Final Delivery,24-Jun-2024,1
2855,A328,Tower Modeling Start,17-Jun-2024,1
2856,A328,Tower Modeling End,24-Jun-2024,1
2857,A378,Confirmation for Final Delivery,24-Jun-2024,1
2858,A378,Final Delivery,24-Jun-2024,1
2859,A78,4th Rework Received,20-Jun-2024,1
2860,A78,4th Rework Approval/Clarification,24-Jun-2024,1
2861,A78,4th Rework End,25-Jun-2024,1
2862,A258,Sales Confirmation,24-Jun-2024,1
2863,A259,Sales Confirmation,24-Jun-2024,1
2864,A258,Purchase Date,15-Feb-2024,1
2865,A259,Purchase Date,15-Feb-2024,1
2866,A391,Project Start Date,24-Jun-2024,1
2867,A391,Final Delivery with Watermark,26-Jun-2024,1
2868,A389,Project Start Date,24-Jun-2024,1
2869,A389,Final Delivery with Watermark,26-Jun-2024,1
2870,A109,Project Start Date,4-Jun-2024,1
2871,A109,Final Delivery with Watermark,6-Jun-2024,1
2872,A109,1st Rework Received,25-Jun-2024,1
2873,A109,1st Rework Start,25-Jun-2024,1
2874,A109,1st Rework End,26-Jun-2024,1
2875,A78,1st Tower Modeling Rework Received,24-Jun-2024,1
2876,A78,Tower Modeling End,26-Jun-2024,1
2877,A360,Final Data Received,17-Jun-2024,1
2878,A360,Project Start Date,17-Jun-2024,1
2879,A360,Tower Modeling Start,17-Jun-2024,1
2880,A360,Tower Modeling End,17-Jun-2024,1
2881,A360,Tower Modeling Confirmation,18-Jun-2024,1
2882,A360,1st Cut Delivery,26-Jun-2024,1
2883,A392,Purchase Date,8-Mar-2024,1
2884,A392,Project Start Date,6-Jun-2024,1
2885,A392,Render View Delivery,10-Jun-2024,1
2886,A109,Confirmation for Final Delivery,26-Jun-2024,1
2887,A109,Final Delivery,27-Jun-2024,1
2888,A393,Purchase Date,1-Jul-2023,1
2889,A393,Deemed Consumed,27-Jun-2024,1
2890,A106,Deemed Consumed,27-Jun-2024,1
2891,A108,Deemed Consumed,27-Jun-2024,1
2892,A252,2nd Tower Modeling Rework Received,25-Jun-2024,1
2893,A252,2nd Tower Modeling Rework Start,26-Jun-2024,1
2894,A252,2nd Tower Modeling Rework End,28-Jun-2024,1
2895,A261,2nd Rework Received,20-Jun-2024,1
2896,A261,2nd Rework Approval/Clarification,21-Jun-2024,1
2897,A261,2nd Rework Start,24-Jun-2024,1
2898,A261,2nd Rework End,26-Jun-2024,1
2899,A367,1st Cut Delivery,4-Jun-2024,1
2900,A367,1st Rework Received,5-Jun-2024,1
2901,A367,1st Rework Approval/Clarification,7-Jun-2024,1
2902,A367,1st Rework Start,10-Jun-2024,1
2903,A367,1st Rework End,12-Jun-2024,1
2904,A367,2nd Rework Received,20-Jun-2024,1
2905,A367,2nd Rework Approval/Clarification,21-Jun-2024,1
2906,A367,2nd Rework Start,24-Jun-2024,1
2907,A375,1st Tower Modeling Rework Received,21-Jun-2024,1
2908,A375,1st Tower Modeling Rework Start,24-Jun-2024,1
2909,A375,1st Rework End,27-Jun-2024,1
2910,A386,Final Data Received,21-Jun-2024,1
2911,A386,Project Start Date,21-Jun-2024,1
2912,A386,1st Cut Delivery,28-Jun-2024,1
2913,A79,Confirmation for Final Delivery,30-Jun-2024,1
2914,A79,Final Delivery,30-Jun-2024,1
2915,A358,Confirmation for Final Delivery,1-Jul-2024,1
2916,A358,Final Delivery,1-Jul-2024,1
2917,A352,Confirmation for Final Delivery,1-Jul-2024,1
2918,A352,Final Delivery,1-Jul-2024,1
2919,A356,Tower Modeling Start,24-May-2024,1
2920,A356,Tower Modeling End,3-Jun-2024,1
2921,A356,1st Tower Modeling Rework Received,14-Jun-2024,1
2922,A356,1st Tower Modeling Rework Start,17-Jun-2024,1
2923,A356,1st Tower Modeling Rework End,19-Jun-2024,1
2924,A356,2nd Tower Modeling Rework Received,25-Jun-2024,1
2925,A356,2nd Tower Modeling Rework Approval/Clarification,2-Jul-2024,1
2926,A356,2nd Tower Modeling Rework Start,2-Jul-2024,1
2927,A356,2nd Tower Modeling Rework End,2-Jul-2024,1
2928,A304,Deemed Consumed,2-Jul-2024,1
2929,A395,Purchase Date,28-Jun-2024,1
2930,A395,Sales Confirmation,28-Jun-2024,1
2931,A238,1st Rework Received,26-Jun-2024,1
2932,A239,1st Rework Received,26-Jun-2024,1
2933,A238,1st Rework Approval/Clarification,28-Jun-2024,1
2934,A239,1st Rework Approval/Clarification,28-Jun-2024,1
2935,A238,1st Rework Start,1-Jul-2024,1
2936,A239,1st Rework Start,1-Jul-2024,1
2937,A397,Sales Confirmation,1-Jul-2024,1
2938,A397,Purchase Date,18-Jun-2024,1
2939,A397,Final Data Received,2-Jul-2024,1
2940,A397,Project Start Date,3-Jul-2024,1
2941,A397,Photoshoot Start,3-Jul-2024,1
2942,A397,Photoshoot End,3-Jul-2024,1
2943,A377,Final Data Received,3-Jul-2024,1
2944,A377,Project Start Date,4-Jul-2024,1
2945,A377,Photoshoot Start,4-Jul-2024,1
2946,A377,Photoshoot End,4-Jul-2024,1
2947,A387,1st Cut Delivery,2-Jul-2024,1
2948,A376,1st Cut Delivery,3-Jul-2024,1
2949,A389,Confirmation for Final Delivery,2-Jul-2024,1
2950,A390,Confirmation for Final Delivery,2-Jul-2024,1
2951,A391,Confirmation for Final Delivery,2-Jul-2024,1
2952,A389,Final Delivery,3-Jul-2024,1
2953,A390,Final Delivery,3-Jul-2024,1
2954,A391,Final Delivery,3-Jul-2024,1
2955,A394,Purchase Date,30-Mar-2024,1
2956,A394,Sales Confirmation,1-Jul-2024,1
2957,A396,Purchase Date,28-Jun-2024,1
2958,A396,Sales Confirmation,28-Jun-2024,1
2959,A390,Project Start Date,1-Jul-2024,1
2960,A300,Approval after Deemed Consume,25-Apr-2024,1
2961,A300,Project Start Date,25-Apr-2024,1
2962,A300,1st Cut Delivery,14-May-2024,1
2963,A300,Final Data Received,25-Apr-2024,1
2964,A373,Project Start Date,31-May-2024,1
2965,A385,Project Start Date,15-Jun-2024,1
2966,A398,Sales Confirmation,3-Jul-2024,1
2967,A398,Purchase Date,1-Jul-2024,1
2968,A398,Final Data Received,4-Jul-2024,1
2969,A398,Project Start Date,9-Jul-2024,1
2970,A398,Photoshoot Start,9-Jul-2024,1
2971,A398,Photoshoot End,9-Jul-2024,1
2972,A380,Project Start Date,4-Jul-2024,1
2973,A393,Sales Confirmation,6-Jun-2024,1
2974,A340,Deemed Consumed,12-Jun-2024,1
2975,A340,Approval after Deemed Consume,4-Jul-2024,1
2976,A340,Final Data Received,4-Jul-2024,1
2977,A340,Project Start Date,5-Jul-2024,1
2978,A392,Sales Confirmation,6-Jun-2024,1
2979,A386,1st Rework Received,28-Jun-2024,1
2980,A386,1st Rework Approval/Clarification,3-Jul-2024,1
2981,A386,1st Rework Start,3-Jul-2024,1
2982,A386,1st Rework End,4-Jul-2024,1
2983,A360,1st Rework Received,2-Jul-2024,1
2984,A360,1st Rework Start,3-Jul-2024,1
2985,A360,1st Rework End,4-Jul-2024,1
2986,A262,Confirmation for Final Delivery,5-Jul-2024,1
2987,A262,Final Delivery,5-Jul-2024,1
2988,A327,Deemed Consumed,1-Jul-2024,1
2989,A341,Deemed Consumed,1-Jul-2024,1
2990,A397,Confirmation for Final Delivery,8-Jul-2024,1
2991,A397,Final Delivery,8-Jul-2024,1
2992,A206,Deemed Consumed,1-Jul-2024,1
2993,A207,Deemed Consumed,1-Jul-2024,1
2994,A212,Deemed Consumed,1-Jul-2024,1
2995,A261,3rd Rework Approval/Clarification,28-Jun-2024,1
2996,A261,3rd Rework Approval/Clarification,8-Jul-2024,1
2997,A261,3rd Rework Start,8-Jul-2024,1
2998,A261,3rd Rework End,9-Jul-2024,1
2999,A360,Confirmation for Final Delivery,8-Jul-2024,1
3000,A360,Final Delivery,10-Jul-2024,1
3001,A372,1st Rework Received,9-Jul-2024,1
3002,A372,1st Rework Start,9-Jul-2024,1
3003,A372,1st Rework End,9-Jul-2024,1
3004,A376,Confirmation for Final Delivery,9-Jul-2024,1
3005,A376,Final Delivery,10-Jul-2024,1
3006,A356,3rd Tower Modeling Rework Received,4-Jul-2024,1
3007,A356,3rd Tower Modeling Rework Approval/Clarification,8-Jul-2024,1
3008,A356,3rd Tower Modeling Rework Start,9-Jul-2024,1
3009,A356,3rd Tower Modeling Rework End,10-Jul-2024,1
3010,A77,Final Delivery with Watermark,10-Jul-2024,1
3011,A259,Final Data Received,3-Jul-2024,1
3012,A259,Project Start Date,3-Jul-2024,1
3013,A259,Photoshoot Start,3-Jul-2024,1
3014,A259,Photoshoot End,4-Jul-2024,1
3015,A259,Final Delivery,11-Jul-2024,1
3016,A258,Final Data Received,11-Jul-2024,1
3017,A258,Project Start Date,11-Jul-2024,1
3018,A273,Deemed Consumed,10-Jul-2024,1
3019,A274,Deemed Consumed,10-Jul-2024,1
3020,A307,Deemed Consumed,10-Jul-2024,1
3021,A312,Tower Modeling Start,17-Jun-2024,1
3022,A312,Tower Modeling End,21-Jun-2024,1
3023,A312,1st Tower Modeling Rework Received,11-Jul-2024,1
3024,A312,1st Tower Modeling Rework Start,11-Jul-2024,1
3025,A252,Tower Modeling Confirmation,5-Jul-2024,1
3026,A252,1st Cut Delivery,12-Jul-2024,1
3027,A295,1st Rework Received,12-Jul-2024,1
3028,A295,1st Rework Approval/Clarification,12-Jul-2024,1
3029,A295,1st Rework Start,12-Jul-2024,1
3030,A340,1st Cut Delivery,12-Jul-2024,1
3031,A386,2nd Rework Received,8-Jul-2024,1
3032,A386,2nd Rework Approval/Clarification,11-Jul-2024,1
3033,A386,2nd Rework Start,12-Jul-2024,1
3034,A386,2nd Rework End,15-Jul-2024,1
3035,A399,Sales Confirmation,15-Jul-2024,1
3036,A399,Purchase Date,15-Jul-2024,1
3037,A400,Sales Confirmation,15-Jul-2024,1
3038,A400,Purchase Date,15-Jul-2024,1
3039,A398,Confirmation for Final Delivery,15-Jul-2024,1
3040,A398,Final Delivery,15-Jul-2024,1
3041,A372,Confirmation for Final Delivery,15-Jul-2024,1
3042,A372,Final Delivery,16-Jul-2024,1
3043,A312,1st Tower Modeling Rework End,12-Jul-2024,1
3044,A312,Tower Modeling Confirmation,15-Jul-2024,1
3045,A404,Purchase Date,11-Jul-2024,1
3046,A404,Sales Confirmation,16-Jul-2024,1
3047,A405,Sales Confirmation,15-Jul-2024,1
3048,A405,Purchase Date,29-Mar-2024,1
3049,A81,Deemed Consumed,16-Jul-2024,1
3050,A162,Deemed Consumed,16-Jul-2024,1
3051,A237,Deemed Consumed,16-Jul-2024,1
3052,A387,1st Rework Received,11-Jul-2024,1
3053,A387,1st Rework Approval/Clarification,11-Jul-2024,1
3054,A387,1st Rework Start,12-Jul-2024,1
3055,A387,1st Rework End,16-Jul-2024,1
3056,A77,Confirmation for Final Delivery,15-Jul-2024,1
3057,A77,Final Delivery,16-Jul-2024,1
3058,A362,Deemed Consumed,2-Jul-2024,1
3059,A364,Deemed Consumed,17-Jul-2024,1
3060,A3,Deemed Consumed,9-Jul-2024,1
3061,A282,Approval after Deemed Consume,12-Jul-2024,1
3062,A75,Deemed Consumed,9-Jul-2024,1
3063,A367,Confirmation for Final Delivery,12-Jul-2024,1
3064,A367,Final Delivery,17-Jul-2024,1
3065,A295,1st Rework End,16-Jul-2024,1
3066,A406,Sales Confirmation,17-Jul-2024,1
3067,A406,Purchase Date,15-Jul-2024,1
3068,A401,Purchase Date,18-Jul-2024,1
3069,A402,Purchase Date,18-Jul-2024,1
3070,A403,Purchase Date,18-Jul-2024,1
3071,A401,Sales Confirmation,18-Jul-2024,1
3072,A402,Sales Confirmation,18-Jul-2024,1
3073,A403,Sales Confirmation,18-Jul-2024,1
3074,A394,Deemed Consumed,2-Jul-2024,1
3075,A78,Playblast Delivery,18-Jul-2024,1
3076,A392,1st Cut Delivery,19-Jul-2024,1
3077,A387,Confirmation for Final Delivery,18-Jul-2024,1
3078,A387,Final Delivery,19-Jul-2024,1
3079,A340,Confirmation for Final Delivery,19-Jul-2024,1
3080,A340,Final Delivery,19-Jul-2024,1
3081,A258,1st Cut Delivery,19-Jul-2024,1
3082,A238,1st Rework End,8-Jul-2024,1
3083,A239,1st Rework End,8-Jul-2024,1
3084,A342,Deemed Consumed,2-Jul-2024,1
3085,A343,Deemed Consumed,2-Jul-2024,1
3086,A344,Deemed Consumed,2-Jul-2024,1
3087,A380,1st Cut Delivery,17-Jul-2024,1
3088,A375,Tower Modeling Confirmation,17-Jul-2024,1
3089,A377,Confirmation for Final Delivery,8-Jul-2024,1
3090,A377,Final Delivery,8-Jul-2024,1
3091,A380,1st Rework Received,22-Jul-2024,1
3092,A380,1st Rework Approval/Clarification,22-Jul-2024,1
3093,A380,1st Rework Start,22-Jul-2024,1
3094,A406,Final Data Received,22-Jul-2024,1
3095,A406,Project Start Date,2-Aug-2024,1
3096,A406,Photoshoot Start,2-Aug-2024,1
3097,A406,Photoshoot End,2-Aug-2024,1
3098,A193,Final Delivery,22-Jul-2024,1
3099,A328,Playblast Delivery,22-Jul-2024,1
3100,A252,1st Rework Received,17-Jul-2024,1
3101,A252,1st Rework Approval/Clarification,18-Jul-2024,1
3102,A252,1st Rework Start,19-Jul-2024,1
3103,A252,1st Rework End,22-Jul-2024,1
3104,A407,Sales Confirmation,22-Jul-2024,1
3105,A407,Purchase Date,1-Apr-2024,1
3106,A407,Final Data Received,23-Jul-2024,1
3107,A407,Project Start Date,23-Jul-2024,1
3108,A405,Confirmation for Final Delivery,23-Jul-2024,1
3109,A405,Final Delivery,23-Jul-2024,1
3110,A380,1st Rework End,23-Jul-2024,1
3111,A306,Partial Data Received,3-May-2024,1
3112,A306,Tower Modeling Start,3-May-2024,1
3113,A306,Tower Modeling End,6-May-2024,1
3114,A408,Sales Confirmation,24-Jul-2024,1
3115,A408,Purchase Date,18-Jul-2024,1
3116,A409,Sales Confirmation,25-Jul-2024,1
3117,A409,Purchase Date,17-Jul-2024,1
3118,A328,1st Playblast Rework Received,25-Jul-2024,1
3119,A328,1st Playblast Rework Start,26-Jul-2024,1
3120,A328,1st Playblast Rework End,29-Jul-2024,1
3121,A78,1st Playblast Rework Received,25-Jul-2024,1
3122,A78,1st Playblast Rework Start,25-Jul-2024,1
3123,A78,1st Playblast Rework End,26-Jul-2024,1
3124,A380,Confirmation for Final Delivery,25-Jul-2024,1
3125,A380,Final Delivery,26-Jul-2024,1
3126,A295,Confirmation for Final Delivery,26-Jul-2024,1
3127,A295,Final Delivery,26-Jul-2024,1
3128,A375,1st Cut Delivery,26-Jul-2024,1
3129,A409,Final Data Received,29-Jul-2024,1
3130,A409,Project Start Date,30-Jul-2024,1
3131,A312,1st Cut Delivery,29-Jul-2024,1
3132,A261,Confirmation for Final Delivery,29-Jul-2024,1
3133,A261,Final Delivery,29-Jul-2024,1
3134,A407,1st Cut Delivery,31-Jul-2024,1
3135,A375,1st Rework Received,29-Jul-2024,1
3136,A375,1st Rework Start,30-Jul-2024,1
3137,A375,1st Rework End,31-Jul-2024,1
3138,A258,Confirmation for Final Delivery,31-Jul-2024,1
3139,A258,Final Delivery,1-Aug-2024,1
3140,A362,Approval after Deemed Consume,15-Jul-2024,1
3141,A362,Final Data Received,1-Aug-2024,1
3142,A362,Project Start Date,2-Aug-2024,1
3143,A410,Sales Confirmation,5-Aug-2024,1
3144,A410,Purchase Date,24-Jul-2024,1
3145,A411,Sales Confirmation,5-Aug-2024,1
3146,A411,Purchase Date,31-Jul-2024,1
3147,A386,3rd Rework Approval/Clarification,1-Aug-2024,1
3148,A386,3rd Rework Start,5-Aug-2024,1
3149,A386,3rd Rework End,7-Aug-2024,1
3150,A409,1st Cut Delivery,7-Aug-2024,1
3151,A396,Project Start Date,9-Aug-2024,1
3152,A238,2nd Rework Received,8-Aug-2024,1
3153,A239,2nd Rework Received,8-Aug-2024,1
3154,A238,2nd Rework Approval/Clarification,8-Aug-2024,1
3155,A239,2nd Rework Approval/Clarification,8-Aug-2024,1
3156,A238,2nd Rework Start,8-Aug-2024,1
3157,A239,2nd Rework Start,8-Aug-2024,1
3158,A404,Project Start Date,9-Aug-2024,1
3159,A412,Purchase Date,8-Aug-2024,1
3160,A412,Sales Confirmation,9-Aug-2024,1
3161,A362,Tower Modeling Start,5-Aug-2024,1
3162,A362,Tower Modeling End,9-Aug-2024,1
3163,A342,Approval after Deemed Consume,2-Aug-2024,1
3164,A342,Final Data Received,5-Aug-2024,1
3165,A342,Project Start Date,5-Aug-2024,1
3166,A342,Tower Modeling Start,5-Aug-2024,1
3167,A342,Tower Modeling End,8-Aug-2024,1
3168,A407,1st Rework Received,7-Aug-2024,1
3169,A407,1st Rework Start,8-Aug-2024,1
3170,A407,1st Rework End,12-Aug-2024,1
3171,A356,Tower Modeling Confirmation,6-Aug-2024,1
3172,A406,Confirmation for Final Delivery,12-Aug-2024,1
3173,A406,Final Delivery,12-Aug-2024,1
3174,A282,Final Data Received,7-Aug-2024,1
3175,A282,Project Start Date,8-Aug-2024,1
3176,A404,1st Cut Delivery,13-Aug-2024,1
3177,A375,Confirmation for Final Delivery,12-Aug-2024,1
3178,A375,Final Delivery,13-Aug-2024,1
3179,A413,Purchase Date,29-Jul-2024,1
3180,A413,Sales Confirmation,14-Aug-2024,1
3181,A414,Sales Confirmation,14-Aug-2024,1
3182,A414,Purchase Date,1-Aug-2024,1
3183,A414,Final Data Received,14-Aug-2024,1
3184,A414,Project Start Date,16-Aug-2024,1
3185,A252,2nd Rework Received,6-Aug-2024,1
3186,A252,2nd Rework Approval/Clarification,8-Aug-2024,1
3187,A252,2nd Rework Start,9-Aug-2024,1
3188,A252,2nd Rework End,14-Aug-2024,1
3189,A96,Confirmation for Final Delivery,12-Aug-2024,1
3190,A97,Confirmation for Final Delivery,12-Aug-2024,1
3191,A98,Confirmation for Final Delivery,12-Aug-2024,1
3192,A96,Final Delivery,14-Aug-2024,1
3193,A97,Final Delivery,14-Aug-2024,1
3194,A98,Final Delivery,14-Aug-2024,1
3195,A411,Final Data Received,14-Aug-2024,1
3196,A411,Project Start Date,16-Aug-2024,1
3197,A415,Purchase Date,29-Jul-2024,1
3198,A415,Sales Confirmation,16-Aug-2024,1
3199,A416,Sales Confirmation,16-Aug-2024,1
3200,A416,Purchase Date,18-Jun-2024,1
3201,A417,Deemed Consumed,30-Apr-2024,1
3202,A417,Approval after Deemed Consume,16-Aug-2024,1
3203,A417,Sales Confirmation,15-Aug-2024,1
3204,A417,Purchase Date,2-Feb-2024,1
3205,A328,Playblast Confirmation,1-Aug-2024,1
3206,A328,Nth Delivery,16-Aug-2024,1
3207,A418,Sales Confirmation,20-Aug-2024,1
3208,A418,Purchase Date,31-Jul-2024,1
3209,A417,Final Data Received,20-Aug-2024,1
3210,A417,Project Start Date,20-Aug-2024,1
3211,A417,Photoshoot Start,21-Aug-2024,1
